game_url,game_id,title,game_date,season_code,season_year,season_term,league,venue,source_division_id,source_division_label,division_id,division_label
https://tdlbasketball.com/event/ball-is-life-vs-brotherhood-without-banners/,ball-is-life-vs-brotherhood-without-banners,,"September 24, 2023",2023F,2023,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-bucket-boys-2/,ball-is-life-vs-bucket-boys-2,,"October 10, 2021",2021F,2021,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-bucket-boys-3/,ball-is-life-vs-bucket-boys-3,,"February 20, 2022",2022W,2022,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-cone-drill-2-0-3/,ball-is-life-vs-cone-drill-2-0-3,,"October 19, 2025",2025F,2025,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-cone-drill-2-0/,ball-is-life-vs-cone-drill-2-0,,"November 3, 2024",2024F,2024,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-free-agents/,ball-is-life-vs-free-agents,,"March 17, 2024",2024W,2024,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-goon-squad-10/,ball-is-life-vs-goon-squad-10,,"October 13, 2019",2019F,2019,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-goon-squad-11/,ball-is-life-vs-goon-squad-11,,"October 3, 2021",2021F,2021,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-goon-squad-12/,ball-is-life-vs-goon-squad-12,,"April 10, 2022",2022W,2022,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-goon-squad-13/,ball-is-life-vs-goon-squad-13,,"September 18, 2022",2022F,2022,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-goon-squad-14/,ball-is-life-vs-goon-squad-14,,"February 12, 2023",2023W,2023,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-goon-squad-15/,ball-is-life-vs-goon-squad-15,,"November 19, 2023",2023F,2023,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-goon-squad-8/,ball-is-life-vs-goon-squad-8,,"September 8, 2019",2019SuP,2019,SUP,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-hoop-legendz/,ball-is-life-vs-hoop-legendz,,"October 20, 2024",2024F,2024,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-hoopers-happy-hour/,ball-is-life-vs-hoopers-happy-hour,,"February 25, 2024",2024W,2024,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-ice-in-my-veins-2/,ball-is-life-vs-ice-in-my-veins-2,,"April 10, 2022",2022W,2022,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-ice-in-my-veins-3/,ball-is-life-vs-ice-in-my-veins-3,,"January 19, 2025",2025W,2025,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-ice-in-my-veins-4/,ball-is-life-vs-ice-in-my-veins-4,,"July 27, 2025",2025Su,2025,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-ill-city/,ball-is-life-vs-ill-city,,"October 2, 2022",2022F,2022,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-jp-casuals/,ball-is-life-vs-jp-casuals,,"October 24, 2021",2021F,2021,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-looney-goons/,ball-is-life-vs-looney-goons,,"June 18, 2023",2023Su,2023,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-new-gen/,ball-is-life-vs-new-gen,,"July 13, 2025",2025Su,2025,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-new-regime/,ball-is-life-vs-new-regime,,"October 23, 2022",2022F,2022,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-pacific/,ball-is-life-vs-pacific,,"July 23, 2023",2023Su,2023,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-phantoms-2/,ball-is-life-vs-phantoms-2,,"October 9, 2022",2022F,2022,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-phantoms/,ball-is-life-vs-phantoms,,"March 20, 2022",2022W,2022,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-pogi-points-3/,ball-is-life-vs-pogi-points-3,,"June 26, 2022",2022Su,2022,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-pogi-points-4/,ball-is-life-vs-pogi-points-4,,"September 25, 2022",2022F,2022,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-seawolves/,ball-is-life-vs-seawolves,,"February 1, 2026",2026W,2026,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-soul-hoopers/,ball-is-life-vs-soul-hoopers,,"October 16, 2022",2022F,2022,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-street-dreams/,ball-is-life-vs-street-dreams,,"July 17, 2022",2022Su,2022,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-sunday-sauce/,ball-is-life-vs-sunday-sauce,,"January 21, 2024",2024W,2024,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-supreme-team-2/,ball-is-life-vs-supreme-team-2,,"March 16, 2025",2025W,2025,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-supreme-team/,ball-is-life-vs-supreme-team,,"February 4, 2024",2024W,2024,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-swish-cheese-4/,ball-is-life-vs-swish-cheese-4,,"March 27, 2022",2022W,2022,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-tap-ny-5/,ball-is-life-vs-tap-ny-5,,"August 11, 2019",2019Su,2019,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-the-big-ragus-2/,ball-is-life-vs-the-big-ragus-2,,"February 23, 2025",2025W,2025,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-the-big-ragus/,ball-is-life-vs-the-big-ragus,,"October 13, 2024",2024F,2024,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-the-purple-cobras/,ball-is-life-vs-the-purple-cobras,,"July 9, 2023",2023Su,2023,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-true-step-pt-2/,ball-is-life-vs-true-step-pt-2,,"June 15, 2025",2025Su,2025,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-true-step-pt/,ball-is-life-vs-true-step-pt,,"March 10, 2024",2024W,2024,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ball-is-life-vs-two-bridges/,ball-is-life-vs-two-bridges,,"October 17, 2021",2021F,2021,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/big-bullies-vs-ball-is-life/,big-bullies-vs-ball-is-life,,"April 2, 2023",2023W,2023,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/big-song-lil-wong-vs-ball-is-life/,big-song-lil-wong-vs-ball-is-life,,"March 26, 2023",2023W,2023,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/bing-bong-vs-ball-is-life/,bing-bong-vs-ball-is-life,,"June 4, 2023",2023Su,2023,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/brick-squad-vs-ball-is-life-2/,brick-squad-vs-ball-is-life-2,,"February 15, 2026",2026W,2026,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/brick-squad-vs-ball-is-life/,brick-squad-vs-ball-is-life,,"August 10, 2025",2025Su,2025,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/brickstone-associates-vs-manhattan-elite-2/,brickstone-associates-vs-manhattan-elite-2,,"February 2, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/brickstone-associates-vs-manhattan-elite/,brickstone-associates-vs-manhattan-elite,,"October 20, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/brickstone-associates-vs-manhattan-mayo-clinic/,brickstone-associates-vs-manhattan-mayo-clinic,,"July 21, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/brickstone-associates-vs-pippen-aint-easy/,brickstone-associates-vs-pippen-aint-easy,,"September 8, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/brookhattan-bankers-vs-ny-rockits/,brookhattan-bankers-vs-ny-rockits,,"October 6, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/brooklyn-killas-vs-ball-is-life/,brooklyn-killas-vs-ball-is-life,,"May 22, 2022",2022Su,2022,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/bucket-boys-vs-ball-is-life/,bucket-boys-vs-ball-is-life,,"June 11, 2023",2023Su,2023,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/d3-e-4-ball-is-life-vs-tpe-tigers/,d3-e-4-ball-is-life-vs-tpe-tigers,,"December 3, 2023",2023F,2023,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/d3e-s-3-ball-is-life-vs-6-12th-c-franciscan-mystics/,d3e-s-3-ball-is-life-vs-6-12th-c-franciscan-mystics,,"August 17, 2025",2025Su,2025,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/dunkin-go-nuts-vs-ball-is-life/,dunkin-go-nuts-vs-ball-is-life,,"February 16, 2025",2025W,2025,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/elevated-athletics-vs-ball-is-life/,elevated-athletics-vs-ball-is-life,,"October 27, 2024",2024F,2024,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/free-agents-vs-ball-if-life/,free-agents-vs-ball-if-life,,"November 12, 2023",2023F,2023,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/goon-squad-vs-ball-is-life/,goon-squad-vs-ball-is-life,,"July 16, 2023",2023Su,2023,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/hoopers-happy-hour-vs-the-quinnterns/,hoopers-happy-hour-vs-the-quinnterns,,"September 30, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-brickstone-associates/,ibaka-flaka-flame-vs-brickstone-associates,,"January 26, 2026",2026W,2026,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ibaka-flaka-flame-vs-spaghetti-ramen-3/,ibaka-flaka-flame-vs-spaghetti-ramen-3,,"November 4, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/ice-in-my-veins-vs-ball-is-life-2/,ice-in-my-veins-vs-ball-is-life-2,,"October 5, 2025",2025F,2025,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/ice-in-my-veins-vs-ball-is-life/,ice-in-my-veins-vs-ball-is-life,,"March 5, 2023",2023W,2023,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/manhattan-elite-vs-brickstone-associates/,manhattan-elite-vs-brickstone-associates,,"June 16, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/manhattan-elite-vs-the-quinnterns/,manhattan-elite-vs-the-quinnterns,,"March 18, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/manhattan-gents-vs-the-quinnterns/,manhattan-gents-vs-the-quinnterns,,"March 4, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/no-diet-coke-vs-brickstone-associates/,no-diet-coke-vs-brickstone-associates,,"June 9, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/opp-pack-vs-the-quinnterns/,opp-pack-vs-the-quinnterns,,"March 11, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/phantoms-vs-ball-is-life/,phantoms-vs-ball-is-life,,"September 19, 2021",2021F,2021,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/pippen-aint-easy-vs-the-quinnterns/,pippen-aint-easy-vs-the-quinnterns,,"March 10, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/rokstars-vs-brickstone-associates/,rokstars-vs-brickstone-associates,,"June 23, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/spaghetti-ramen-vs-the-quinnterns/,spaghetti-ramen-vs-the-quinnterns,,"January 13, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/spark-plugs-vs-the-quinnterns-2/,spark-plugs-vs-the-quinnterns-2,,"October 28, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/spark-plugs-vs-the-quinnterns/,spark-plugs-vs-the-quinnterns,,"June 17, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/sunday-sauce-vs-ball-is-life-2/,sunday-sauce-vs-ball-is-life-2,,"June 9, 2024",2024Su,2024,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/sunday-sauce-vs-ball-is-life/,sunday-sauce-vs-ball-is-life,,"September 17, 2023",2023F,2023,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/supreme-team-vs-ball-is-life-2/,supreme-team-vs-ball-is-life-2,,"October 6, 2024",2024F,2024,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/supreme-team-vs-ball-is-life-4/,supreme-team-vs-ball-is-life-4,,"January 18, 2026",2026W,2026,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/supreme-team-vs-ball-is-life/,supreme-team-vs-ball-is-life,,"June 30, 2024",2024Su,2024,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/the-lizards-vs-ball-is-life/,the-lizards-vs-ball-is-life,,"January 28, 2023",2023W,2023,W,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/the-purple-cobras-vs-ball-is-life-2/,the-purple-cobras-vs-ball-is-life-2,,"October 1, 2023",2023F,2023,F,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/the-purple-cobras-vs-ball-is-life/,the-purple-cobras-vs-ball-is-life,,"June 5, 2022",2022Su,2022,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/the-quinnterns-vs-hoopers-happy-hour/,the-quinnterns-vs-hoopers-happy-hour,,"January 27, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/the-quinnterns-vs-layups-only/,the-quinnterns-vs-layups-only,,"March 3, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/the-quinnterns-vs-manhattan-elite-2/,the-quinnterns-vs-manhattan-elite-2,,"February 10, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/the-quinnterns-vs-manhattan-elite/,the-quinnterns-vs-manhattan-elite,,"September 9, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/the-quinnterns-vs-pippen-aint-easy-2/,the-quinnterns-vs-pippen-aint-easy-2,,"October 7, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/the-quinnterns-vs-pippen-aint-easy/,the-quinnterns-vs-pippen-aint-easy,,"July 8, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/the-quinnterns-vs-rokstars-2/,the-quinnterns-vs-rokstars-2,,"June 10, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/the-quinnterns-vs-spark-plugs/,the-quinnterns-vs-spark-plugs,,"January 29, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/west-village-bulls-vs-ball-is-life/,west-village-bulls-vs-ball-is-life,,"July 14, 2024",2024Su,2024,SU,3rd Division - Sunday,,d3_mondays,D3 Mondays,d3_sundays,D3 Sundays
https://tdlbasketball.com/event/wolverines-4-0-vs-brickstone-associates-2/,wolverines-4-0-vs-brickstone-associates-2,,"September 29, 2025",2025F,2025,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/wolverines-4-0-vs-brickstone-associates/,wolverines-4-0-vs-brickstone-associates,,"May 19, 2025",2025Su,2025,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-mr-beast-vs-2-spark-plugs/,1-mr-beast-vs-2-spark-plugs,,"December 14, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/1-spark-plugs-vs-3-pippen-aint-easy/,1-spark-plugs-vs-3-pippen-aint-easy,,"April 25, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/2-spark-plugs-vs-7-falcons-bred/,2-spark-plugs-vs-7-falcons-bred,,"December 6, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/2-spark-plugs-vs-7-opp-pack/,2-spark-plugs-vs-7-opp-pack,,"April 1, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/3-spaghetti-ramen-vs-6-spark-plugs-2/,3-spaghetti-ramen-vs-6-spark-plugs-2,,"August 12, 2025",2025Su,2025,SU,3rd Division B - Tuesday,,d3_mondays,D3 Mondays,d3_tuesdays,D3 Tuesdays
https://tdlbasketball.com/event/3-spaghetti-ramen-vs-6-spark-plugs/,3-spaghetti-ramen-vs-6-spark-plugs,,"December 2, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/3-what-it-do-babyyy-vs-2-spark-plugs/,3-what-it-do-babyyy-vs-2-spark-plugs,,"December 13, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/bicoastal-baddies-vs-spark-plugs/,bicoastal-baddies-vs-spark-plugs,,"February 3, 2026",2026W,2026,W,3rd Division B - Tuesday,,d3_mondays,D3 Mondays,d3_tuesdays,D3 Tuesdays
https://tdlbasketball.com/event/buck-clan-vs-spark-plugs/,buck-clan-vs-spark-plugs,,"July 17, 2023",2023Su,2023,SU,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/doris-vs-slim-reapers/,doris-vs-slim-reapers,,"September 28, 2021",2021F,2021,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/east-coast-buckets-vs-spark-plugs-2/,east-coast-buckets-vs-spark-plugs-2,,"February 7, 2023",2023W,2023,W,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/falcons-bred-vs-spark-plugs/,falcons-bred-vs-spark-plugs,,"September 13, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/jp-junior-varsity-vs-spark-plugs-2/,jp-junior-varsity-vs-spark-plugs-2,,"September 9, 2025",2025F,2025,F,3rd Division B - Tuesday,,d3_mondays,D3 Mondays,d3_tuesdays,D3 Tuesdays
https://tdlbasketball.com/event/manhattan-elite-vs-spark-plugs-2/,manhattan-elite-vs-spark-plugs-2,,"March 3, 2025",2025W,2025,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/mixed-bag-vs-slim-reapers/,mixed-bag-vs-slim-reapers,,"September 16, 2021",2021F,2021,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/mr-beast-vs-spark-plugs-2/,mr-beast-vs-spark-plugs-2,,"November 8, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/mr-beast-vs-spark-plugs-3/,mr-beast-vs-spark-plugs-3,,"July 10, 2023",2023Su,2023,SU,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/pippen-aint-easy-vs-spark-plugs-2/,pippen-aint-easy-vs-spark-plugs-2,,"October 16, 2023",2023F,2023,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/pippen-aint-easy-vs-spark-plugs/,pippen-aint-easy-vs-spark-plugs,,"October 18, 2022",2022F,2022,F,3rd Division - Weeknights,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/reservoir-dogs-vs-spark-plugs/,reservoir-dogs-vs-spark-plugs,,"July 29, 2025",2025Su,2025,SU,3rd Division B - Tuesday,,d3_mondays,D3 Mondays,d3_tuesdays,D3 Tuesdays
https://tdlbasketball.com/event/rokstars-vs-spark-plugs-2/,rokstars-vs-spark-plugs-2,,"May 13, 2024",2024Su,2024,SU,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/rokstars-vs-spark-plugs/,rokstars-vs-spark-plugs,,"March 11, 2024",2024W,2024,W,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
https://tdlbasketball.com/event/shawn-kemps-kids-vs-slim-reapers-2/,shawn-kemps-kids-vs-slim-reapers-2,,"October 5, 2021",2021F,2021,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/slim-reapers-vs-team-z/,slim-reapers-vs-team-z,,"November 9, 2021",2021F,2021,F,2nd Division - Thursday,,d3_mondays,D3 Mondays,d2_thursdays,D2 Thursdays
https://tdlbasketball.com/event/smash-n-bounce-vs-spark-plugs/,smash-n-bounce-vs-spark-plugs,,"January 13, 2026",2026W,2026,W,3rd Division B - Tuesday,,d3_mondays,D3 Mondays,d3_tuesdays,D3 Tuesdays
https://tdlbasketball.com/event/spaghetti-ramen-vs-spark-plugs-2/,spaghetti-ramen-vs-spark-plugs-2,,"October 21, 2024",2024F,2024,F,3rd Division A - Monday,,d3_mondays,D3 Mondays,d3_mondays,D3 Mondays
